,smiles,mol_id,toxic
6325,Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,TOX4246,1
6326,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,TOX4247,0
6327,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],TOX4241,1
6329,O=C(O)c1ccccc1OP(=O)(O)O,TOX25394,0
6331,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,TOX25393,1
6332,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,TOX25390,0
6333,CC(C)CC(NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](CO)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](Cc1c[nH]cn1)NC(=O)[C@H]1CCC(=O)N1)C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O,TOX28880,0
6334,C[C@]12CC[C@H]3[C@H]([C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1)[C@H]1C[C@H]1C1=CC(=O)CC[C@@]13C,TOX26465,1
6335,NC(=O)OCCCc1ccccc1,TOX26464,0
6338,COC(=O)c1ccccc1C(=O)c1ccc(OCCN2CCCCC2)cc1,TOX26461,1
6339,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,TOX26460,1
6340,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,TOX26463,1
6341,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2NC(=O)C(O)CN)OC[C@]1(C)O,TOX26462,1
6342,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,TOX10787,0
6345,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,TOX28886,0
6346,CCOC(=O)NCCC[Si](OCC)(OCC)OCC,TOX24856,0
6347,CCO[Si](CC(C)C)(OCC)OCC,TOX24857,1
6349,COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1,TOX28558,1
6350,O=[N+]([O-])C(Br)(CO)CO,TOX4652,1
6351,OCCCBr,TOX4657,0
6361,O=Cc1ccc(O)c(O)c1O,TOX31473,1
6364,C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,TOX20608,0
6365,COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],TOX21600,1
6367,c1cncc([C@@H]2CCCCN2)c1,TOX21607,0
6369,CCCCCC(=O)CC,TOX21954,0
6370,CCN(CCO)CCO,TOX21955,1
6371,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,TOX24124,0
6372,CCOC(OCC)OCC,TOX21957,0
6373,CCOC(=O)C(F)(F)F,TOX21959,0
6374,C=C[C@@H](C)CCC=C(C)C,TOX27236,0
6376,SCCSCCS,TOX24660,0
6379,N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O,TOX28606,0
6384,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,TOX28600,1
6386,CCCCCCC#N,TOX1599,0
6388,COc1ccc(Nc2ccccc2)c(C)c1,TOX9364,1
6389,CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,TOX26892,1
6391,C=COC(=O)C(C)(CC)CCC(C)C,TOX9369,0
6393,CCCC[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,TOX2718,0
6395,CCCCCCCCSCC,TOX24662,0
6396,O=S(O)CO[Na],TOX28956,1
6397,C=COCCOCCOCCOC=C,TOX24986,0
6398,CCC(C)C(=O)O,TOX1621,0
6399,CC(C)CC#N,TOX1620,0
6400,Cc1ccc(C(=O)O)o1,TOX1627,0
6401,CC(C)c1ccc(CO)cc1,TOX1626,1
6402,CC(=O)CCC=C(C)C,TOX1629,0
6404,Nc1ncnc(Nc2ccc(Cl)cc2)n1,TOX28952,1
6406,CC(C)NCC(O)c1ccc(N)c(C#N)c1,TOX25652,0
6408,C=C1C2CCC(C2)C1(C)C,TOX6488,0
6410,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,TOX25655,0
6414,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,TOX5299,1
6415,CCCC=C(C=O)CC,TOX5295,0
6416,C=CC(=O)OCC(CC)CCCC,TOX5297,0
6417,CCCCC(C=O)CC,TOX5291,0
6418,CCCC(O)C(CC)CO,TOX5292,0
6419,CCCCC(CC)C(=O)O,TOX5293,0
6420,O=[N+]([O-])c1ccc(-c2nnc(O)o2)o1,TOX948,1
6421,O=C(O)c1cccc(Oc2ccccc2)c1,TOX18321,1
6422,COc1ccc([N+](=O)[O-])cc1N,TOX943,1
6423,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,TOX944,1
6424,CC(=O)OC(OC(C)=O)c1ccc([N+](=O)[O-])o1,TOX946,1
6425,O=C(O)Cc1ccc(-c2ccccc2)cc1,TOX25389,1
6426,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@H]3SC2)cc1,TOX25388,1
6427,CCOc1nc(C(Cl)(Cl)Cl)ns1,TOX12547,0
6430,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,TOX25382,0
6433,C[C@H]1CCC[C@@H](C)N1,TOX25386,0
6435,COC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,TOX25474,1
6436,COc1ccc2cc(CCC(C)=O)ccc2c1,TOX25472,1
6437,Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,TOX16438,1
6438,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CCC3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CCC3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,TOX25479,1
6439,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,TOX25478,0
6441,CCCCCCCCCCCCCCCCCC#N,TOX7280,0
6442,CN(C)c1ccc(N=Nc2ccccc2)cc1,TOX491,1
6443,Cc1ncc([N+](=O)[O-])n1C,TOX497,0
6444,COP(C)(=O)OC,TOX494,0
6445,C/C=C(C)/C=C/C=C(C)C,TOX7288,1
6446,COC(=O)c1ccc(C(=O)OC)cc1,TOX498,0
6447,CC(=O)N(C)C,TOX499,0
6449,CC1(C)[C@H](/C=C(\Cl)C(F)(F)F)[C@@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,TOX3997,1
6450,Nc1nc(N)nc(NC2CC2)n1,TOX3999,1
6451,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,TOX3998,0
6452,NC(=O)NC(=O)Cc1ccccc1,TOX3442,1
6454,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,TOX3440,0
6456,CC(=O)CC(C)=O,TOX1979,0
6457,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],TOX1464,1
6458,O=[N+]([O-])c1cccc(Cl)c1,TOX1971,0
6459,c1ccc(Nc2ccccc2)cc1,TOX1975,1
6460,CC(C)c1ccc(C=O)cc1,TOX1974,0
6461,CCc1ccc(O)cc1,TOX1977,0
6462,CCCCN(CCCC)C(=S)[S-].CCCCN(CCCC)C(=S)[S-].[Zn+2],TOX1462,1
6464,C[C@H]1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1,TOX1460,1
6465,OCc1cccc(Oc2ccccc2)c1,TOX7756,1
6466,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,TOX3198,1
6467,Clc1ccccc1CN1CCc2sccc2C1,TOX3669,1
6468,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,TOX25859,1
6469,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,TOX3190,0
6471,CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1,TOX3660,1
6472,C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C,TOX3667,1
6473,Nc1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1,TOX3194,0
6475,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](OC4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,TOX3196,1
6476,CC(O)C(=O)[O-].CC(O)C(=O)[O-],TOX236,0
6477,[Ca+2].[Cl-].[Cl-],TOX235,0
6478,Cn1c(=O)c2c(ncn2C)n(C)c1=O,TOX232,1
6479,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C,TOX233,1
6480,CCC(C)OC(C)CC,TOX7636,0
6481,O=C(O)C=Cc1ccc(O)c(O)c1,TOX231,1
6482,CCCOCCOCCO,TOX7639,0
6483,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,TOX238,0
6484,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,TOX239,1
6486,c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,TOX7585,1
6487,CC(=O)c1ccc2ccccc2c1,TOX21389,0
6488,C=C(C)C(=O)OCCOC(=O)CC(C)=O,TOX21388,0
6489,COC(=O)[C@H]1CC[C@H](C(=O)OC)CC1,TOX9255,0
6490,CCOC(=O)C(C)(C)C,TOX29150,0
6491,O=C/C=C/c1ccco1,TOX29151,0
6492,CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,TOX29153,1
6493,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,TOX29154,1
6494,CCCCCCCCCCCCCCCCCl,TOX7580,0
6496,CCCCCCCCCCCCI,TOX29158,0
6497,CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,TOX29159,1
6498,COC(=O)/C=C\C(=O)O,TOX9251,1
6501,CC(=O)OCCC(C)C,TOX5453,0
6502,CC(C)CCOC(=O)C=Cc1ccccc1,TOX5454,1
6503,O=c1[nH]ncc2ccccc12,TOX5903,0
6505,CCOCCOCCOC(C)=O,TOX6905,0
6506,CCCCOCCOC(C)=O,TOX6904,0
6507,CCCCCCCCCCCCN(C)C,TOX6906,0
6508,CCCCCCOCCO,TOX6908,0
6509,CC(=O)C=C(C)C,TOX9170,0
6513,Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,TOX26817,1
6514,Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,TOX26810,1
6515,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1c(F)c(F)cc(F)c1F,TOX26812,1
6516,N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,TOX26813,1
6517,CCCCC(O)c1ccccc1,TOX26818,1
6519,CC#Cc1cc(C)nc(Nc2ccccc2)n1,TOX22121,1
6520,Cl[Hg]c1ccccc1,TOX22129,1
6521,C[N+](C)(C)CC(O)CC(=O)[O-],TOX25850,0
6522,C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,TOX20413,1
6523,O=NN1CCCC1,TOX1062,0
6524,C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCc1ccccc1,TOX28852,1
6526,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C.O=C(O)CCC(=O)O,TOX28850,0
6530,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,TOX28854,1
6535,CC(C)Br,TOX10197,0
6536,C=C1C(CCl)(CCl)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl,TOX1368,1
6537,C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,TOX25857,1
6538,Cc1ccc(NC(N)=O)cc1,TOX1366,0
6539,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,TOX1367,1
6541,Cc1ccc(N=C=O)cc1N=C=O,TOX1361,1
6543,C[SiH](O[Si](C)(C)C)O[Si](C)(C)C,TOX18795,0
6544,CCOc1ccccc1OCC,TOX18798,0
6545,C1N2CN3CN1CN(C2)C3,TOX692,0
6548,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],TOX1109,0
6549,CCCCCCCCCCCc1ccccc1,TOX9281,0
6550,Cn1c(N)c(N=O)c(=O)n(C)c1=O,TOX9280,1
6551,C[N+]1([O-])CCOCC1,TOX9287,0
6552,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,TOX1100,1
6554,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],TOX1102,0
6556,ClC(Cl)C(Cl)(Cl)Cl,TOX1104,0
6557,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,TOX1105,1
6558,Nc1ccc(C(=O)O)cc1,TOX4466,0
6559,Nc1nc2ccccc2s1,TOX4467,1
6561,CCCCCCc1ccc(O)cc1O,TOX699,1
6563,O=C([O-])c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],TOX3853,1
6565,COc1ccc(/N=N/c2cc(C)c(/N=N/c3ccc(S(=O)(=O)[O-])cc3)cc2OC)cc1,TOX24718,1
6566,CC1(C)Cc2cccc(N)c2O1,TOX24715,0
6567,NC(=O)CC[C@H](Nc1ccc([N+](=O)[O-])cc1)C(=O)O,TOX24714,0
6568,CCCCC(C)C(=O)O,TOX24241,0
6572,COCc1ccc(COC)cc1,TOX24712,0
6573,Nc1cc(C(=O)O)c(O)c(S(=O)(=O)O)c1,TOX4507,0
6574,C=CCCC(=O)/C=C/C1C(C)=CCCC1(C)C,TOX27591,1
6575,O=CN1CCCCC1,TOX23941,0
6576,C[C@@H]1CC2(OC3C[C@@]4(C)C5=CC[C@H]6C(C)(C)C(O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)CC[C@@]67C[C@@]57CC[C@]4(C)C31)OC(O)C1(C)OC21,TOX13334,1
6578,CC(C)(C)c1csc(-c2cc3cc(OCc4ccccc4CC(=O)O)ccc3o2)n1,TOX28144,1
6579,Cc1ccc2oc(CN(Cc3ccccc3)C(=O)Nc3c(F)cc(F)cc3F)c(-c3ccc(Cl)cc3)c2c1,TOX28145,1
6580,O=C1c2ccccc2C(=O)N1CCc1noc(-c2ccc(CN3CCCCCC3)s2)n1,TOX28146,1
6581,COc1cc(C=O)cc2c1[C@H](COC(N)=O)[C@]1(OC(C)=O)ON2C[C@H]2[C@@H]1N2C(C)=O,TOX28140,1
6583,Cc1oc2c(NC(=O)c3c(Cl)cccc3Cl)cccc2c1C(C)(C)O,TOX28148,1
6584,COc1ccc(-n2nc(C(F)F)cc2-c2ccc(S(C)=O)cc2)cc1,TOX28149,0
6585,OCCc1ccccc1,TOX6342,1
6586,NC=O,TOX5337,0
6587,COC(=O)c1ccccc1C(=O)OC,TOX2455,0
6588,NC(Cc1ccc(F)cc1)C(=O)O,TOX5332,0
6589,O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1,TOX5331,1
6590,O=C(Cl)c1ccccc1F,TOX5330,0
6591,CCCCCCC1CCC(=O)O1,TOX2109,0
6592,O=CNc1ccccc1,TOX5338,0
6593,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,TOX3276,1
6595,CC(=O)OC(C)C[N+](C)(C)C,TOX3271,0
6596,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,TOX3279,1
6597,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,TOX12688,0
6598,COC(=O)/C=C(\C)OP(=O)(OC)OC,TOX12683,1
6600,O=P1(N(CCCl)CCCl)NCCCO1,TOX4888,1
6601,C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,TOX4882,1
6602,CCS(=O)(=O)CCSP(=O)(OC)OC,TOX17582,1
6604,O=C1C=CCCC1,TOX4881,0
6607,Cc1ccc(S(=O)(=O)NC2CCCCC2)cc1,TOX4885,1
6610,O=C(Cl)OCCOCCOC(=O)Cl,TOX6739,0
6611,CC(=O)CCc1ccc(OC(C)=O)cc1,TOX15481,0
6612,O=c1c(O)c(O)c1=O,TOX29369,0
6613,O=C(O)c1ccccn1,TOX11903,0
6615,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,TOX26665,1
6616,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,TOX26664,0
6617,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,TOX26663,1
6619,COc1nc(N)nc2nc[nH]c12,TOX29365,1
6622,CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,TOX4266,1
6623,O=P(O)(O)O,TOX4263,0
6624,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,TOX4261,0
6625,C=C(C)C(N)=O,TOX9600,0
6627,Cc1nc2ccc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)cc2c(=O)[nH]1,TOX26482,1
6628,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,TOX26481,1
6629,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1,TOX26480,1
6630,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,TOX26487,1
6633,C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCC1,TOX26484,0
6634,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,TOX26489,1
6635,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c1-c1ccc(F)cc1,TOX26488,1
6638,CCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC)c(C(=O)OCCCCCCCC)c1,TOX27533,0
6639,CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(OC(=O)CCC)C(=O)OCCCCCC,TOX27535,0
6645,C=CC(=O)OCCCC,TOX4676,1
6646,C[C@@H](Oc1ccc(CNC(=O)c2cccnc2Oc2ccc3c(c2)OCO3)c(F)c1)C(=O)O,TOX27282,0
6647,O=C(O)CC(C(=O)O)C(CC(=O)O)C(=O)O,TOX4670,0
6660,C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)C4NC(=O)c5csc(n5)C(C(C)(O)C(C)O)NC(=O)C5CSC(=N5)/C(=C\C)NC(=O)C(C(C)O)NC(=O)c5csc(n5)C3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC(=O)C(C(C)CC)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC4C)n1)C(N)=O,TOX20625,1
6661,Cc1ccc(C=O)cc1C,TOX21626,0
6662,CC(C)NC(=O)c1ccccc1N,TOX21627,0
6663,O=C(O)CONC(=O)c1ccccc1,TOX21625,0
6665,O=C(Nc1ccccc1)c1ccccc1I,TOX21623,1
6666,CCOC(=O)Cn1c(=O)sc2cccc(Cl)c21,TOX21621,1
6667,CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,TOX21977,1
6669,CC12CCC(C1)C(C)(C)C2O,TOX21970,0
6671,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F,TOX21978,1
6674,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,TOX27756,0
6675,CCCCOc1ccc(OCCCN2CCOCC2)cc1,TOX27757,1
6677,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,TOX27753,0
6678,CC(O)CN(CCCN(C)C)CCCN(C)C,TOX24975,0
6679,CN(C)CC/C=C1/c2ccccc2CSc2ccccc21,TOX27758,1
6681,CN(C)CCCNCCCN(C)C,TOX24974,0
6682,Fc1ccc(Br)cc1,TOX7153,0
6683,c1c[nH]cn1,TOX9616,0
6684,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,TOX9617,0
6685,CCC[N+](CCC)(CCC)CCC,TOX6130,0
6686,O=C(OCCOCCOCCOC(=O)c1ccccc1)c1ccccc1,TOX9611,0
6687,C=C(C)C1CC=C(C)CC1,TOX9612,1
6691,NC(=O)N1c2ccccc2C=Cc2ccccc21,TOX2731,1
6692,CCOC(=O)n1ccn(C)c1=S,TOX2736,0
6693,CN(C)c1cccc(O)c1,TOX5101,1
6696,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=CC23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,TOX25678,1
6697,CC(=O)CCC(=O)O,TOX1648,0
6698,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,TOX1182,1
6699,CCCCCCCC=O,TOX1643,0
6700,CCCCCCCCCCCCCCCCCC(=O)O,TOX1642,1
6701,CCCCCCCCC(=O)O,TOX1641,0
6702,O=C(O)CCCCCCCC(=O)O,TOX1640,1
6705,CCCCCCCC(=O)O,TOX1645,0
6706,Cl/C(=C\n1cncn1)c1ccc(Cl)cc1Cl,TOX25676,1
6707,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,TOX2595,1
6708,CC(=O)Nc1ccc(/C=N/NC(N)=S)cc1,TOX2593,1
6709,Nc1ccc(C(=O)NCC(=O)O)cc1,TOX2590,0
6710,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,TOX2598,1
6711,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,TOX26468,1
6712,CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C#N)cc2F)cc1,TOX14503,0
6713,Cc1cccc(C)c1NC(=O)CN1CCCC1=O,TOX923,0
6714,Nc1cccc2ccccc12,TOX920,1
6715,Nc1ccc2ccccc2c1,TOX921,1
6718,NC(=O)c1cccnc1,TOX929,0
6719,CCCCCCCCCCCCCCCC(=O)OC[C@@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,TOX28629,1
6720,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1,TOX28626,1
6721,c1ccc(CCNc2nc(-c3ccccc3)cs2)cc1,TOX28621,1
6722,Nc1nnnn1-c1ccccc1,TOX28620,0
6723,CCCCCCCCCCCCCCCCCC(=O)O[AlH3](O)O,TOX28623,1
6724,CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,TOX28622,0
6726,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,TOX25459,0
6727,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,TOX2984,0
6729,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)[O-])CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,TOX25902,1
6730,CC(=O)Oc1cccc(O)c1,TOX25901,0
6731,CNc1ccc(C(=O)CC(O)CCC(C)C2OC(=O)CC(O)CC(=O)CC(O)CC(O)CC(O)CC(O)CC3(O)CC(O)C(C(=O)OC)C(CC(O[C@@H]4O[C@H](C)[C@@H](O)[C@H](N)[C@@H]4O)C=CC=CC=CC=CC=CC=CC=CC2C)O3)cc1,TOX25900,1
6732,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,TOX25907,1
6733,Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C,TOX25906,0
6735,COc1ccc2cc([C@H](C)CO)ccc2c1,TOX25904,1
6737,C#CCN(C)Cc1ccccc1,TOX24647,0
6741,CCCCCC,TOX1917,0
6742,CCCCCC(C)=O,TOX1916,1
6744,CC(=O)CCC(C)C,TOX1914,0
6746,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Fe+3],TOX7774,1
6747,CCCCCCC(C)Nc1ccc(Nc2ccccc2)cc1,TOX7771,1
6748,C=CC(=O)NC(C)(C)CS(=O)(=O)O,TOX7770,1
6749,C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,TOX7773,1
6752,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CCC(=O)O2,TOX3644,1
6756,OCCOc1cccc(OCCO)c1,TOX24502,0
6757,O=C1c2ccccc2C(=O)C1c1nc2ccccc2c(Br)c1O,TOX24503,1
6758,O=[N+]([O-])O[Cd]O[N+](=O)[O-],TOX24504,1
