,smiles,toxic
4604,CCc1cc(Cc2cc(CC)c(N)c(CC)c2)cc(CC)c1N,1
4266,CCN(CCO)CCO,1
4778,CCCCCc1ccc(Cl)cc1,0
4742,CCCCCCCCC(=O)OCC(C)OC(=O)CCCCCCCC,0
597,Oc1c(Br)cc(Br)c2cccnc12,1
3032,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,1
4642,CCCC(=O)OCc1ccccc1,0
117,CCC(Cl)CCl,0
848,c1ccc2sc(SSN3CCOCC3)nc2c1,1
1171,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,1
4459,C[C@@H](Oc1ccc(CNC(=O)c2cccnc2Oc2ccc3c(c2)OCO3)c(F)c1)C(=O)O,0
4672,CCCCCCCCCCCC(=O)O,0
2183,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,1
5175,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)C=CC=CC=C1C,1
1856,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,1
5113,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1
1742,CC(C)N(C(=O)CCl)c1ccccc1,1
2798,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,1
4464,O=C(O)CONC(=O)c1ccccc1,0
3821,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,1
975,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1
3998,O=C(O)c1ccccc1[N+](=O)[O-],0
981,O=C(O)CC(O)(CC(=O)O)C(=O)O.Oc1cccc2cccnc12,1
1859,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,1
4508,CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,0
2926,CCCCCCCCCCCCCCCCCCCl,0
3690,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@H]2O,1
580,CCCCC(CC)COS(=O)(=O)[O-],0
720,CC(C)(C(=O)c1cccnc1)c1cccnc1,0
1479,CC(C)OCCO,0
3735,CC1(c2ccc(Oc3ccccc3)cc2)OC(=O)N(Nc2ccccc2)C1=O,1
1454,COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,0
4475,CN(C)CCCNCCCN(C)C,0
2496,O=C(O)CCCCC1CCSS1,1
4909,OCCOc1ccccc1,0
2788,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,1
240,CN(C)C(=O)Oc1ccc[n+](C)c1,1
1463,O=C(O)[C@H](O)[C@@H](O)C(=O)O,0
846,CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@@]2(C)C=CC1=O,0
3704,Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1,1
2765,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,1
1110,CCCOCC(C)O,1
797,c1ccc2c(c1)[nH]c1cnccc12,1
5158,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,1
1790,CCCC(C)C(=O)O,0
163,COC(=O)c1ccc(C)cc1C1=NC(=O)C(C)(C(C)C)N1,0
5012,O=C(O)c1cc(Cl)ccc1Cl,0
1318,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,0
425,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,1
3252,CC(COc1ccccc1)NN,0
3337,C=COCCOCCOC=C,0
2785,CCCCCCCCCCCCSC,0
1512,CN1C(=O)OC(C)(C)C1=O,0
3050,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,1
3916,COCC(C)N,0
1320,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0
1576,CCCc1ccc(OCC(=O)N2CCN(C(=O)COc3ccc(CCC)cc3OC)CC2)c(OC)c1,1
417,COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@@H](n3cnc4c(N(C)C)ncnc43)[C@@H]2O)cc1,1
2476,O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,0
4759,O=C(O)c1ccc(CO)o1,0
3543,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)[C@@H]1c1cccc([N+](=O)[O-])c1,1
5199,NS(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0
288,CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,0
5212,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O,1
2784,CC(C)(C)Cl,1
4837,c1ccc(CCc2ccccc2)cc1,0
2963,O=C(c1ccccc1)c1ccc(O)cc1,1
2004,CCNCC,0
310,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0
2697,CCCCCCCCCOC(=O)c1ccc(O)cc1,1
1898,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,1
2857,Oc1ccccc1Cl,0
2240,CN(C)C(=O)Nc1ccccc1,0
3338,CN(C)CCCNCCC#N,0
5036,CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1,1
526,Nc1ccc(Nc2ccccc2)cc1,1
1745,C=CCc1cc(OC)c(O)c(C(=O)NCCO)c1,1
407,O=S1(=O)CC=CC1,0
334,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,1
2508,CNC(=S)N(C)C,0
1810,CN1CCOC(c2ccccc2)c2ccccc2C1,1
2129,Cc1ccc([N+](=O)[O-])c2c1O[Hg]2,1
1876,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,0
3102,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,0
370,O=Cc1cccc(Br)c1,0
139,O=C(c1ccccc1)c1cc(Cl)ccc1O,1
2521,CC(C)N1C(=O)c2ccccc2NS1(=O)=O,1
2694,COc1ccc(C(=O)c2cccc(O)c2)c(OC)c1,1
1486,COS(=O)(=O)[O-].C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,0
3697,CCCCCCCC/C=C\CCCCCCCC(=O)N(C)CC(=O)O,1
4795,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,1
3905,[Cr+2].c1cc[cH-]c1.c1cc[cH-]c1,0
1029,CC(C)(CO)[N+](=O)[O-],1
2989,COc1ccccc1OCC(O)COC(N)=O,0
1908,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,1
3645,C=CCN=C=S,0
4540,N#CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1
888,CCCCOC(=O)C(C)OC(=O)CCC,0
188,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O,1
5117,CC(C)C(=O)OCC(C)(C)C(O)C(C)C,0
5159,CCCCCCCCCCCC#N,0
2948,C=C1C(C)(C)[C@@]2(Cl)C(Cl)[C@]1(Cl)C(Cl)(Cl)C2(Cl)Cl,1
3327,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1,1
4078,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,0
3541,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,1
2025,Cc1cc(O)c(Cl)c(C)c1Cl,1
3185,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@H]([C@@H]3[C@@]1(Cl)C2(Cl)Cl)[C@H]1O[C@@H]41,1
0,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,1
5141,C=CCOCC(CC)(CO)COCC=C,0
319,CC(C)(C)NC[C@H](O)c1ccc(O)cc1Cl,0
4287,Nc1ncnc(Nc2ccc(Cl)cc2)n1,1
574,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,1
120,N#CC1(N=NC2(C#N)CCCCC2)CCCCC1,0
994,CCC(=O)OC(C)c1ccccc1,0
3313,CC(C)C(=O)OCC=Cc1ccccc1,0
1923,COC(=O)N(C(=O)N1CO[C@@]2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,1
4668,CCOc1nc(F)cc2nc(S(=O)(=O)Nc3c(Cl)cccc3Cl)nn12,1
1579,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,1
2859,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,0
1833,C=CCCCCCCCCC(=O)O,0
284,Cc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1ccncc1)C(=O)N3CC2,1
4595,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1
1385,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,1
480,CN1C(=O)CN2CCc3ccccc3C2c2cc(Cl)ccc21,1
2226,CCN1CCCC1=O,0
5142,NS(=O)(=O)c1ccccc1Cl,0
3655,CCSC(=O)Cl,1
4927,CC[n+]1ccccc1.F[B-](F)(F)F,0
3308,CC(C)CC(=O)OCc1ccccc1,0
1914,Oc1ccccc1Cc1ccccc1O,1
4733,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,1
3317,Cc1ccc2c(c1)C1CN(C)CCC1N2,0
4898,O=C(Nc1cccc([N+](=O)[O-])c1)c1cc2ccccc2cc1O,1
4103,O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,0
2791,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0
4881,CCCCOC(=O)CC,0
3674,Nc1cc([N+](=O)[O-])ccc1C(=O)O,1
1956,CC(=O)OC(C)c1ccccc1,0
2645,C[C@H]1[C@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,1
2531,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2,1
2821,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,1
3612,C=CC(=C)CCCC(C)(C)OC(C)=O,0
2514,N#CCCCl,0
5135,CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC,0
3244,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCO)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,1
877,C=CCc1ccc(OC(=O)Cc2ccccc2)c(OC)c1,1
2233,Nc1ccc(-c2ccc(N)c(N)c2)cc1N,1
4157,CC(=O)N1CCN(c2ccc(O)cc2)CC1,1
2024,Clc1nnc(Cl)c2ccccc12,1
1750,CCCCCCCOC(C)=O,1
1271,Oc1cc(Cl)c(Cl)cc1Cl,1
2402,OCC#CCO,0
350,CC(C)c1ccc(C(C)C)cc1,0
3808,NC(=O)NO,0
243,CC(C)(CO)CO,1
1055,N#C[S-],0
1915,CCC(=O)Nc1ccc(Cl)c(Cl)c1,1
1921,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,1
3357,CCCCCCOc1cc(C)c(O)c(C)c1C,1
3101,CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,0
4637,CCCC[Sn](Cl)(CCCC)CCCC,1
4814,CN1C2CCC1CC(OC(c1ccccc1)c1ccc(Cl)cc1)C2,1
4653,Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCCCNC(=N)N)cs2)cs1)[C@@H](C)O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1cnc[nH]1,1
2208,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,1
3319,CCCCCCCc1ccc(O)cc1,1
2559,CCc1nc(C)c[nH]1,0
2953,C=Cc1ccccc1,0
1436,CC(=O)Nc1ccccc1,0
2311,CNc1ccc(O)cc1.CNc1ccc(O)cc1,1
3425,CC(C)(C)C1CCC(CC2=C(O)C(=O)c3ccccc3C2=O)CC1,1
4388,Cc1ccc(N=C=O)cc1N=C=O,1
1518,Cc1cc(C)c(N)cc1C,0
1353,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,0
2581,CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,1
4322,NC(=O)NC(=O)Cc1ccccc1,1
4203,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,0
5242,IC(I)I,1
5093,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,1
2246,Nc1nc2ccc([N+](=O)[O-])cc2s1,1
242,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,1
2271,Cc1cccc(C)c1NC(=O)C(C)N,0
2184,CCOCCOC(C)=O,0
2819,ClC(Cl)(Cl)c1ccccc1,1
4435,O=C1C=CCCC1,0
4409,Nc1cc(C(=O)O)c(O)c(S(=O)(=O)O)c1,0
2135,CCCCCC1CCCC(=O)O1,0
2405,Clc1ccc(C(Cl)(Cl)Cl)cc1,1
2074,CON(C)C(=O)Nc1ccc(Cl)cc1,1
360,N#CC1(O)CCCCC1,0
3391,CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)C[C@@H](O)CC1(C)C,1
719,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,1
712,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1
1361,NC1CCCCC1,0
3734,C[Si](C)(C)C,0
3246,C=C(C)C(=O)OCC(C)(C)COC(=O)C(=C)C,0
3724,CCn1cc[n+](C)c1.N#CN=C=[N-],0
1221,O=C(O)c1cc(O)c2ccccc2c1O,1
4685,CCCCCCCCCCCCCC(=O)O,0
4256,CCOC(=O)NCCC[Si](OCC)(OCC)OCC,0
2502,COCCC#N,0
1155,N#Cc1c2ccccc2cc2ccccc12,1
111,BrCBr,0
3723,CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,0
948,C[NH+](C)CCC(c1ccc(Cl)cc1)c1ccccn1,0
2592,C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,1
2299,O=C(O)CNC(=O)c1ccccc1I,0
835,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,0
2992,COP(=S)(OC)SCn1nnc2ccccc2c1=O,1
3058,C#CCN[C@@H]1CCc2ccccc21,0
5007,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,1
3090,Cc1ccc(C(C)C)cc1,0
2055,C=CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,1
4516,COc1ccc2cc([C@H](C)CO)ccc2c1,1
430,C=CC(=O)NC(C)C,0
1117,CCC1(C2=NCCN2)Cc2ccccc2O1,1
4626,CCC1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O,1
4221,Nc1ccc(/N=N/c2ccc(N)cc2)cc1,1
103,Oc1ccc2c(c1)OC[C@@H](N1CCC(O)(c3ccc(F)cc3)CC1)[C@H]2O,1
3401,O=[Se](O)O,1
557,Cc1cc(=O)nc(C(C)C)[nH]1,0
4161,CCCCCCCCCCCCCCCCN(C)C,0
2846,Nc1cc(Cl)c(O)c(Cl)c1,1
1217,CC(C)NC(=O)NC(C)C,0
4383,CC(C)Br,0
3692,Cc1ccc(O)c2ncccc12,1
3732,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1
2401,CC(C)CCCCCCc1ccc(OCCOCCO)cc1,0
3161,C=C[Si](OCCOC)(OCCOC)OCCOC,0
2020,OCCBr,1
441,CCCC[N+](CCCC)(CCCC)CCCC,0
278,CC(O)C#CC(C)O,1
2228,Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,1
3358,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,1
177,CCn1cc[n+](C)c1C.O=S(=O)([O-])C(F)(F)F,1
513,CCOP(=O)(OCC)OCC,1
3657,Cc1ccc(N)cc1,1
2034,CCCCCCCCCCCCCCCBr,0
900,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,1
591,CC(C)=CC(=O)O,1
1125,C[Si](Cl)(c1ccccc1)c1ccccc1,1
4984,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,1
791,CCOC(=O)c1ccccc1C(=O)OCC,0
1763,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,0
4272,N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O,0
4998,CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,1
4179,COC(=O)Cc1cccc2ccccc12,0
4046,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,1
110,Cc1ccc(C(C)(C)C)cc1,0
1827,CCC(C)(C#N)/N=N/C(C)(C#N)CC,0
2442,C=CC(=C)CCC=C(C)C,1
3,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,1
276,Cc1cc(O)cc2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,0
3886,Fc1ccccc1[C@@H](F)CO[C@H]1CC[C@H](Nc2[nH]cnc3nncc2-3)CC1,1
4838,COC(=O)c1ccccc1,0
1422,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1,1
3528,O=C1Cc2ccccc2N1c1c(Cl)cccc1Cl,1
5155,CC(C)NC(C)Cc1ccc(I)cc1,1
1212,COCCc1ccc(OCC(O)CNC(C)C)cc1.COCCc1ccc(OCC(O)CNC(C)C)cc1.O=C(O)CCC(=O)O,1
818,BrCCCCCBr,0
2872,C=COCC1CCC(COC=C)CC1,0
3522,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1
2320,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,1
4481,C=C(C)C1CC=C(C)CC1,1
4017,C/C=C/c1ccc(OC)cc1,0
2862,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0
2939,F[B-](F)(F)F,0
3971,CCCCCCCC/C=C\CCCCCCCC(=O)OCCOC(=O)CCCCCCC/C=C\CCCCCCCC,1
1508,COc1cc(CCN)cc(OC)c1OC,1
1583,O=S(=O)([O-])[O-].[Li+].[Li+],0
1955,Cl[Au](Cl)Cl,1
2767,COC(=O)c1ccccc1O,0
2336,O=N[O-],0
4331,C[C@H]1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1,1
3479,C[Si](C)(C)Cl,1
3871,O=NN([O-])c1ccccc1,1
246,O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-],0
1062,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
3004,CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,1
2351,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0
335,NC(=O)CCCCC(N)=O,0
4821,COC(=O)c1ccc(C(=O)O)cc1,0
3441,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,1
688,Cc1ccc2c(n1)Oc1ccc(C(C)C(=O)OCC(=O)N(C)C)cc1C2,1
2414,CC[C@@]1(c2ccccc2)NC(=O)N(C)C1=O,0
1820,Clc1ccc(Cl)c(Cl)c1,0
4205,C=C(C)C(=O)OCCO,0
2151,CNC(=O)NC,0
3722,NNC(=O)CCCCC(=O)NN,1
4587,C/C=C1\C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1
523,Nc1c2ccccc2nc2ccccc12,1
980,O=C(Nc1ccc2[nH]ccc2c1)c1cc2cc(F)ccc2n1Cc1cccc(F)c1,1
1653,CC(=O)OC(C)=O,0
3165,CCC1(c2ccccc2)C(=O)NCNC1=O,0
2789,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,0
986,CN1C(=O)/C(=N/NC(N)=S)c2ccccc21,1
3094,O=C(O)C(Br)Br,1
3536,COC(=O)c1ccccc1OC,0
4565,NNC(N)=S,1
4483,CCOC(=O)n1ccn(C)c1=S,0
4525,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CCC(=O)O2,1
1143,O=c1ccc2ccccc2o1,1
136,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,1
1054,Oc1ccc(O)c2c(O)cccc12,1
411,C=CCc1ccc(OC)c(OC)c1,1
3183,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,1
2762,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
4817,CCOC(=O)NNc1nncc2ccccc12,0
1176,Cc1cc(NC(=O)C(=O)O)cc(C)c1Oc1ccc(O)c2c1CCC2,1
3792,CCCCCCC1CCOC1=O,0
4870,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
4067,C#CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1,0
4959,CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C,1
1072,CCCSC(=O)N(CCC)CCC,0
5068,CC(C)=CCO,0
5251,CCCCCCCCCCCCOC(=O)c1ccc(O)cc1,1
2540,Nc1nc2ccc(OC(F)(F)F)cc2s1,1
3093,COC(C(=O)O)c1ccccc1,0
1797,Cc1ccc([N+](=O)[O-])cc1N,1
2519,c1ccc2cc3c(ccc4ccccc43)cc2c1,1
3796,CCCCCCCCCOC(C)=O,0
3298,O=[N+]([O-])[O-].[NH4+],0
2935,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1,1
2605,CCC(C)(CCC(C)C)C(=O)[O-].CCC(C)(CCC(C)C)C(=O)[O-],0
305,CC(C)(c1ccccc1)c1ccc(O)cc1,1
4780,CC(C)(C)C(=O)c1ccccc1,1
4826,O=C1C(=O)c2ncccc2-c2cccnc21,1
4150,Cc1cc(Br)ccc1NC(=O)CCl,1
2376,NC(=O)Nc1ccc([As](=O)(O)O)cc1,0
339,NNc1nc(-c2ccccc2)cs1,1
4421,COC(=O)c1ccccc1C(=O)OC,0
1889,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,0
717,O=C(Cl)OCc1ccccc1,0
1213,S=C(SSC(=S)N1CCCCC1)N1CCCCC1,1
5005,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,1
908,COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)[O-])n1,0
2076,COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,1
2861,C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,0
2704,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,1
730,O=C/C=C/c1ccccc1,1
479,COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,1
3155,COc1cccc2c1[C@@H]1CN(CCCCn3c(=O)[nH]c4c(sc5ncc(-c6ccccc6)nc54)c3=O)C[C@@H]1CO2,1
2191,c1ccncc1,0
2967,CCc1cccc(CC)c1NC(=O)CN(CC(=O)O)CC(=O)O,0
4513,CNc1ccc(C(=O)CC(O)CCC(C)C2OC(=O)CC(O)CC(=O)CC(O)CC(O)CC(O)CC(O)CC3(O)CC(O)C(C(=O)OC)C(CC(O[C@@H]4O[C@H](C)[C@@H](O)[C@H](N)[C@@H]4O)C=CC=CC=CC=CC=CC=CC=CC2C)O3)cc1,1
100,CC(O)COCC(C)O,0
1365,CC1=CCC(C(C)C)=CC1,0
3416,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,1
1895,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,1
4762,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
4680,CC(C)c1ccc2sc3ccccc3c(=O)c2c1,1
4371,Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,1
1384,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,1
2591,CCNc1nc(NCC)nc(SC)n1,0
1158,CCC1(c2cnc[nH]2)Cc2ccccc2C1,1
2236,Oc1ccc(-c2ccc(O)cc2)cc1,1
3923,COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12,0
222,CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O,1
579,CCCCCCCCCCCCOS(=O)(=O)[O-],0
279,COc1ccc(N)cc1N,1
540,CCOc1ccccc1C(N)=O,1
